headline_quote,best_body_sentence,best_body_quote,label,best_quote_sim,best_sim,quote_len,ctx_len,n_votes,majority_pred,easy_correct,easy_wrong,hard
['추석경기 작년보다 나빠질 것'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} - 네명 중 한 명 추석 지출 줄일 것…“부모님 용돈 가장 부담” - 네명 중 한 명 추석 지출 줄일 것…“부모님 용돈 가장 부담” - 네명 중 한 명 추석 지출 줄일 것…“부모님 용돈 가장 부담” [이데일리 유재희 기자] 서울시민 절반 이상이 이번 추석 경기가 지난해보다 나빠질 것으로 전망했다.,부모님 용돈 가장 부담,1,0.2711470127105713,0.4886682331562042,4,74,3,1,False,False,True
['수출·소비 경기 쌍끌이'],〈박문규기자〉 - 대한민국 새신문!,소비가 성장세를 이끌었던 2000년 당시와는 달리 앞으로는 수출과 소비의 동반성장으로 한층 강한 회복세가 예상된다,0,0.6121251583099365,0.9144911170005798,3,31,3,1,False,False,True
"['美기업 디폴트, 위기전 수준 하락']",(뉴욕=연합뉴스) 김지훈 특파원 = 미국 기업들의 자금 사정이 호전되면서 기업들의 디폴트 비율(Default Rate.채무불이행 비율)이 올해 말까지 금융위기 이전 수준으로 하락할 것이라는 전망이 나왔다.,상황이 꽤 빠르게 복구됐고 자본시장은 기업 디폴트에 대한 많은 우려를 해결해왔다,1,0.3866001665592193,0.260336697101593,5,38,1,0,False,False,True
['올해 한국경제 성장률 6%대 이를 것'],"(서울=연합인포맥스) 임승규 기자 = 윤증현 기획재정부 장관은 28일 ""올해 한국경제의 성장률은 당초 예상했던 5.8%를 넘어 6%대에 이를 것""이라고 전망했다.",올해 한국경제의 성장률은 당초 예상했던 5 8 퍼센트 를 넘어 6 퍼센트 대에 이를 것,0,0.9371308088302612,0.780872106552124,6,52,1,0,False,False,True
"['국내 경기, 상승세 이어갈 것']",[증권방송오픈] 제대로된 기법전수!," 

그는 앞으로 국내 경제에 대해 ",0,0.6632785201072693,0.9005833864212036,5,51,3,1,False,False,True
['통화·재정정책 확장적 운용'],정재형기자 ddotti@,확장적 재정정책이라는 말이 아니고 확장적 정책기조라는 것,0,0.7715156078338623,0.6355695128440857,3,39,6,1,False,True,False
['고학력 남성청년 체감실업률 27.9%…공식통계보다 3배 많아 '],한국경제연구원은 25일 청년실업과 관련한 보고서에서 올해 1∼8월 청년층(15∼29세)을 대상으로 학력별ㆍ성별 체감실업률을 추정한 결과 이같이 나타났다고 밝혔다.,올해 3월 기준 청년층 비정규직 취업자의 여성 비중은 남성보다 약14 퍼센트 포인트 높다,1,0.6401882767677307,0.3817101716995239,7,49,2,0,False,False,True
['경기회복 기조 지속될 것'],"[녹취 : 윤증현 / 기획재정부 장관]""지표 경기 개선이 서민들의 체감경기 개선으로 이어질 수 있도록 일자리 창출과 물가의 안정 등 서민생활 안정을 위한 정책 노력을 강화해 나가야 할 것으로 생각됩니다.""▶ 이데일리ON, 문자로 시세,추천,진단,상담정보 - #2200▶ 이데일리 모바일ㆍ실시간 해외지수/SMS ▶ 가장 빠른 글로벌 경제뉴스ㆍ금융정보 터미널, 이데일리 MARKETPOINT＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재&재배포 금지＞＜안방에서 만나는 가장 빠른 경제뉴스ㆍ돈이 되는 재테크정보 - 이데일리TV＞ 성문재 (mjseong@)",전반적인 경기회복 기조는 지속될 것,0,0.9659495949745178,0.7579512000083923,4,72,2,0,False,False,True
['한국경제 4~5% 성장 지속할 것'],무단전재 및 재배포 금지＞ 이학선 (,금년중에도 한국경제는 국내총생산 성장률 약 4 퍼센트 소비자물가 상승률 3 퍼센트 경상수지흑자 130억달러 외환보유액 2060억달러로 예상되는 등 전반적인 거시경제지표가 건실한 모습을 보이고 있다,0,0.8503597378730774,0.9509259462356568,5,7,4,1,False,False,True
"['연준, 공격적 부양조치 취해야']",'모바일익스프레스' 뉴욕=강호병특파원,연준이 경기회복세가 힘을 받도록 공격적이고 독창적으로 사려깊은 조치를 일관성 있게 취해야 한다,0,0.6367443799972534,0.6525670289993286,4,10,6,1,False,True,False
['청년 고용절벽 최소 5년 더 지속… 勞·使 한걸음씩 양보해야 풀려'],"그는 “지난해 우리나라 근로자 평균 퇴직 연령이 53세였는데 정년이 60세로 연장됨에 따라 청년고용절벽 현상이 앞으로 7년, 최소 5년 이상 지속할 상황”이라며 “올해 채용규모가 지난해 수준보다 낮은 것도 그런 이유 때문”이라고 말했다.",청년고용 절벽은 이제 시작입니다 청년실업 문제를 해결하기 위해 고용 유연성을 높이고 근로조건의 안정성을 높이는 방향으로 노사가 한 걸음씩 양보해 노동시장 구조개혁을 조기에 마무리 지어야 합니다 ,0,0.7586053609848022,0.7302934527397156,10,53,3,1,False,False,True
['美 금리인상 했어야'],이에 대해 불라드 총재는 “물가상승률 자체는 이같은 통화완화책을 정당화하기에 충분치 않다”며 “상당 부분이 유가하락 때문인데 이는 일시적인 현상이기 때문”이라고 설명했다.,공개시장위원회 의 목표가 기본적으로 달성된 상태기 때문에 금리정상화에 나서야 하는 필요성이 상당하다,0,0.59977126121521,0.5492870211601257,3,39,6,1,False,True,False
['추가 양적완화 가능'],"[관련기사]☞ 뉴욕 연은총재 ""美, 개선 없으면 연준 부양해야"" ☞ JP모간 ""11월초 美연준 소규모 국채매입 나설것"" ▶ (머니마켓) 성공투자의 지름길 '오늘의 추천주' ▶ (머니마켓) 오늘의 증권정보 '상승포착!",추가 매입이 금융시장의 상황을 개선할 것이라고 믿는다,1,0.4439550638198852,0.6211300492286682,3,52,2,0,False,False,True
['4분기 경기회복'],상의는 유통업태별로 RBSI가 양극화를 보이는 것에 대해 “백화점과 할인점은 크리스마스 등 연말 특수에 대한 기대가 비교적 높은 반면 편의점은 동절기 진입으로 야간 매출과 음료 등의 판매 감소를 우려하고 있고 슈퍼마켓은 대형점과의 힘겨운 싸움을 지속해야 하기 때문”으로 분석했다.,백화점과 할인점은 크리스마스 등 연말 특수에 대한 기대가 비교적 높은 반면 편의점은 동절기 진입으로 야간 매출과 음료 등의 판매 감소를 우려하고 있고 슈퍼마켓은 대형점과의 힘겨운 싸움을 지속해야 하기 때문,1,0.2647089064121246,0.0979205220937728,2,67,6,1,True,False,False
['경기 나빠질 것'],무단전재 및 재배포 금지＞ 강종구 (,더 나빠질 것,0,0.9158899784088136,0.9391669034957886,3,7,3,1,False,False,True
['경기 악화시 적절한 정책'],뉴욕(미국)=이상배 특파원,만약 물가상승률 인플레이션 이 우리의 목표인 2 퍼센트 를 계속 밑돌거나 글로벌 경제 및 금융시장이 우리의 경제전망을 크게 하회할 위험이 있다면 이는 적절한 통화정책을 검토하는 데 고려해야 할 사안,0,0.6976062059402466,0.6158661842346191,4,26,5,1,False,False,True
['고학력 남성 청년층 체감실업률 27.9%'],한국경제연구원은 25일 청년실업과 관련한 보고서에서 올해 1∼8월 청년층(15∼29세)을 대상으로 학력별·성별 체감실업률을 추정한 결과 이같이 나타났다고 밝혔다.,올해 3월 기준 청년층 비정규직 취업자의 여성 비중은 남성보다 약 14 퍼센트 포인트 높다,1,0.6668775677680969,0.4553670287132263,5,55,2,0,False,False,True
['朴대표발언 틀렸다'],[머니투데이 채원배 기자]한덕수 부총리 겸 재정경제부 장관이 16일 박근혜 한나라당 대표의 '서민들의 보유세 부담'등의 발언에 대해 조목조목 반박했다.,박 대표가 종부세와 재산세 과표현실화를 잘못 인식한 것으로 보인다,0,0.6126103401184082,0.6875944137573242,2,39,5,1,False,False,True
['경제올인 주문은 정치논리일뿐'],◆ 경제 '올인' 주문은 정치논리＝노 대통령은 경제 '올인' 주문에 대해 강한 반박 논리를 개진했다.,경제 올인 주문은 대통령에게 경제만 하고 다른 것은 아무 것 도 하지 말라는 무책임한 논리,0,0.7647692561149597,0.874797523021698,3,55,6,1,False,True,False
['4분기에도 수출부진 계속될 듯'],"['생존 재테크' 백과사전 ""재테크를 부탁해"" ] ['생존 재테크' 백과사전 ""재테크를 부탁해"" ] [부자들에게 배우는 성공 노하우 '줄리아 투자노트' ] [부자들에게 배우는 성공 노하우 '줄리아 투자노트' ] [내 삶을 바꾸는 정치뉴스 'the 300'] [내 삶을 바꾸는 정치뉴스 'the 300'] [CEO의 삶을 바꾼 '내 인생 최고의 조언' ] [CEO의 삶을 바꾼 '내 인생 최고의 조언' ] [아찔한 girl~ 레이싱모델 핫포토 ] [아찔한 girl~ 레이싱모델 핫포토 ] 김지산 기자",연말까지 미국의 정책금리 인상 중국의 경기둔화와 신흥국 경기불안 등 우리 수출의 하방리스크 요인들이 산재해 있다,1,0.6910616159439087,0.5562305450439453,4,92,4,1,False,False,True
['강력한 경기 대응책 필요하다'],"그는 연준이 이러한 두 가지 목표를 지키지 못하고 있다고 거듭 지적하고 ""(연준의) 정책 메이커들이 완전고용과 적정물가를 달성하기 위한 정책을 받아들일 필요가 있다""고 말했다.", 연준의 정책 메이커들이 완전고용과 적정물가를 달성하기 위한 정책을 받아들일 필요가 있다,1,0.5684021711349487,0.5649516582489014,4,68,3,1,False,False,True
['고학력 남성 청년층 체감실업률 27.9%'],한국경제연구원은 25일 청년실업과 관련한 보고서에서 올해 1∼8월 청년층(15∼29세)을 대상으로 학력별·성별 체감실업률을 추정한 결과 이같이 나타났다고 밝혔다.,올해 3월 기준 청년층 비정규직 취업자의 여성 비중은 남성보다 약 14 퍼센트 포인트 높다,1,0.6668775677680969,0.4553670287132263,5,58,2,0,False,False,True
['내년엔 약간 높아질듯'],그러나 전문가들은 이러한 노동시장 호황이 오래가지 않고 내년엔 실업률이 약간 오를 것으로 예상하고 있다고 공영 ARD방송은 보도했다.,노동시장이 지속적으로 호조를 보이고 있다,1,0.3475712835788727,0.5061869621276855,3,48,3,1,False,False,True
['최저임금 규모별 차등화해야'],이에 따라 소상공인연합회는 올해 최저임금 위원회에서 최저임금의 '규모별 차등화 권고안'을 의결하는데 집중할 계획이다.,과거 최저임금은 정부가 일방적으로 정한 인상폭에 따라 위원들이 들러리를 선 격이었다,1,0.7845880389213562,0.7597531676292419,3,59,4,1,False,False,True
['미국 금리 불확실성 지속…9월 고용 촉각'],"25일 이 증권사 김유미 연구원은 ""다음 주 미국 고용 보고서가 발표되고 중앙은행(Fed) 인사들의 발언이 예정돼 있다""며 ""매파와 비둘기파적 성향 인사들이 혼재한다는 점에서 이는 금리 불확실성을 높이는 이벤트""라고 설명했다.",미국 9월 고용 보고서는 12월 기준금리 인상을 강화시켜 주는 쪽으로 반영될 것,1,0.739452600479126,0.7391136884689331,6,86,3,1,False,False,True
['4분기 수출호조 불구...채산성은 불안'],무단전재 및 재배포 금지＞ 손희동 (,고유가 및 환율하락 등 대내외적인 악재에도 불구하고 수출기업들의 수출경기상승에 대한 기대감이 크다,1,0.7088873982429504,0.9424288272857666,4,7,3,1,False,False,True
['추가 양적완화 반대'],"[머니투데이 뉴욕=강호병특파원 ]찰스 플로서 필라델피아 연방준비은행총재가 29일(현지시간) 연방준비제도이사회(FRB, 연준)가 추가로 양적완화정책을 실시하는 것을 반대한다는 입장을 나타냈다.",지금 시점에서 연준이 추가로 국채를 사는 것은 득은 없고 실만 많다,0,0.5116220712661743,0.5074996948242188,3,48,0,0,True,False,False
['인구조사 하려다 실업률만 올렸네'],“인구조사 두 번만 했다가는 실업률 감당 못하겠어요.” 예년보다 실업률이 상대적으로 높게 나온 9월 고용동향을 놓고 통계청이 말 못할 “내 탓이오” 고민에 빠졌다.,인구조사 두 번만 했다가는 실업률 감당 못하겠어요 ,1,0.7435002326965332,0.6978402137756348,4,36,6,1,True,False,False
['금리 올려도 시장충격 적을 것'],"박총재는 이어 ""경제상황을 감안할 경우 길게보면 금리는 올라가는게 당연하다""며 ""지금 우리의 금리 수준은 누가봐도 낮다""고 지적했습니다.",내수경기가 회복되고 유효수요가 늘어났을때 물가가 어떻게 될지 불확실한 측면이 있다,1,0.7446150779724121,0.8124440908432007,5,65,4,1,False,False,True
['추가 양적완화 부절적'],"미국의 중앙은행인 연방준비제도이사회(FRB)의 수뇌부에서 경기부양을 위한 유동성 공급 문제를 놓고 첨예한 이견이 노출돼 향후 통화정책을 둘러싼 시장 전망이 엇갈릴 것으로 전망되고 있다.[김지형 기자][매일경제 핫뉴스] • 파리모터쇼 신차 컨셉트는 `실용`• 휠라코리아 상장 대박…직원들 `신났다`• LG 스마트폰 부진에 빠진 3가지 이유• 여경 귀 물어 뜯은 女…도대체 왜?• 新그랜저 `도망자` 통해 첫 선…현대·기아차, 드라마 마케팅 강화[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지] MBA도 모바일로 공부한다.",경기부양을 위해 더 많은 자금을 시중에 공급해야 한다,0,0.4020992517471313,0.5409358739852905,3,96,4,1,False,False,True
['경기는 안 좋지만 집값은 오를 것'],그럼에도 집값은 상승할 것이란 기대심리는 오히려 상승했다.,강남권 주요 아파트 단지의 실거래 가격이 지난해 최고 수준에 근접하면서 서울을 중심으로 주택가격이 회복할 것이라는 전망이 확산하고 있다,1,0.6364300847053528,0.6687618494033813,6,32,1,0,False,False,True
['인플레 계속 2% 밑돌면 금리인하 고려'],(사진 출처 = 클라리다 부의장 트위터) 【로스앤젤레스=뉴시스】류강훈 기자 = 미 연방준비제도(Fed·연준) 리처드 클라리다 부의장이 30일(현지시간) 인플레이션이 목표치인 2%를 계속 밑돌거나 글로벌 경제·금융상황에 위험이 나타난다면 금리 인하를 고려할 수 있을 것이라고 밝혔다.,금리인하 조건은 낮은 인플레이션 글로벌 경제 위험,0,0.7771428227424622,0.4907382130622864,6,71,4,1,False,False,True
['中企 생산·수출은 감소…벤처투자는 증가'],"// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 중소기업연구원 '5월 KOSBI 중소기업 동향' (서울=연합뉴스) 김보경 기자 = 최근 중소기업의 생산, 수출, 체감경기는 계속해서 부진한 상태이지만 고용은 회복세를 유지하고, 벤처투자도 증가한 것으로 나타났다.",미 중 무역협상의 불확실성과 그에 따른 대내외 경기여건 악화에 대비해야 한다,1,0.4260329604148865,0.7071458101272583,4,55,4,1,False,False,True
['체감 실업률 28%'],무단 전재-재배포 금지],숙박 음식점이나 이런 곳에서 물론 아르바이트 자리가 없을 수는 없겠죠 그쪽에서 알바 자리가 많이 늘어서 그런 것 아니냐 질문하시는데 그게 전부 알바 자리라고 볼 수는 없고 ,1,0.233880341053009,0.6929552555084229,3,20,4,1,False,False,True
['카트리나 단기충격 불가피'],무단전재 및 재배포 금지＞ 김현동 (,허리케인 카트리나로 인해 3분기 실업률이 올라가고 성장률이 둔화되는 등 단기적인 효과는 분명하다,0,0.5380226373672485,0.7980559468269348,3,7,3,1,False,False,True
"['美연준 부의장, 경기전망 악화 땐 금리인하 시사']","// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} ""인플레이션 목표치 밑돌고 경제상황 기대 못 미치면 정책 재평가"" ""인플레이션 목표치 밑돌고 경제상황 기대 못 미치면 정책 재평가"" 제롬 파월 미국 연방준비제도 의장 /AP연합뉴스 제롬 파월 미국 연방준비제도 의장 /AP연합뉴스 제롬 파월 미국 연방준비제도 의장 /AP연합뉴스 [서울경제] 리처드 클라리다 미국 연방준비제도(Fed·연준) 부의장이 30일(현지시간) 성장전망 악화를 전제로 금리인하 가능성을 언급했다고 일간 월스트리트저널(WSJ)이 보도했다.",만약 경기전망이 악화하는 위험을 보게 된다면 이는 더욱 완화적인 통화정책을 요구하는 요인이 될 것,0,0.704245388507843,0.2640590071678161,7,85,2,0,False,False,True
['수출·투자에 힘써야'],"이어 """"3분기 성장세를 이어나가기 위해서는 기업들이 수출·투자에 힘쓰는 한편 한·중 FTA 비준, 노동개혁 추진 등으로 기업심리가 살아나야 할 것""이라고 강조했다.",3분기 성장세를 이어나가기 위해서는 기업들이 수출 투자에 힘쓰는 한편 한 중 비준 노동개혁 추진 등으로 기업심리가 살아나야 할 것,0,0.765072226524353,0.439521312713623,2,43,5,1,False,False,True
['투자의 금리 탄력성 강화 필요'],이에 따라 투자의 이자율 탄력성을 강화시켜 통화정책의 효율성을 높여야 한다고 주장했다.,뉴케인지언 모델에 기초한 연구에 따르면 유연한 통화정책의 효율성도 외환위기이후 극도로 낮은 수요의 금리 탄력성 때문에 제한되고 있어 현 시점에서는 투자의 금리 탄력성 강화를 통해 통화정책의 효율성을 강화하는 것이 무엇보다 중요하다,0,0.7846164703369141,0.7681788802146912,5,47,1,0,False,False,True
['조금씩 자주 쓴다'],승인금액은 제자리걸음을 하고 있는 반면 전체 카드 승인건수는 늘어나 소액화 현상이 지속되고 있다.,이는 다음 9월 카드승인금액에 반영될 것,1,0.2065607607364654,0.193842202425003,3,26,4,1,False,False,True
"['경제위기 풀 해법, 정치에 있다']",특히 노 대통령은 야당측에 제안한 연정론으로 “경제는 챙기기 않고 정치만 생각한다”는 강도 높은 비판을 받고 있지만 ‘경제위기는 곧 정치위기에서 나온다’는 평소 지론을 거듭 확인함으로써 향후 정치적인 행보에 무게를 두겠다는 의지를 강력하게 피력한 것으로 보인다.,경제는 챙기기 않고 정치만 생각한다,0,0.7849922776222229,0.7989133596420288,5,91,4,1,False,False,True
['기업 경기전망 석달째 하락…고용은 19년만에 최저'],"김윤경 한경연 기업연구실장은 ""생산성 증가 없는 인건비 증가는 기업 경쟁력 하락으로 이어지기 때문에 노동 정책 방향성을 재고해야 한다""고 말했다.",생산성 증가 없는 인건비 증가는 기업 경쟁력 하락으로 이어지기 때문에 노동 정책 방향성을 재고해야 한다,1,0.5619524717330933,0.1987131088972091,6,75,4,1,False,False,True
['물가 보면 금리 올려야..금통위가 조정할 것'],"(서울=연합인포맥스) 임승규 기자 = 윤증현 기획재정부 장관은 28일 ""현재 물가나 인플레이션에 대한 우려 등을 보면 기준금리를 올려야 한다는 당위론이 성립한다""고 밝혔다.",현재 물가나 인플레이션에 대한 우려 등을 보면 기준금리를 올려야 한다는 당위론이 성립한다,0,0.8438993692398071,0.7879073619842529,6,44,4,1,False,False,True
['대졸 남성 청년 체감 실업률 27.9%'],무단 전재-재배포 금지],숙박 음식점이나 이런 곳에서 물론 아르바이트 자리가 없을 수는 없겠죠 그쪽에서 알바 자리가 많이 늘어서 그런 것 아니냐 질문하시는데 그게 전부 알바 자리라고 볼 수는 없고 ,1,0.269237220287323,0.7208845615386963,6,20,4,1,False,False,True
['내년 국내 경제성장률 4.3%'],'모바일익스프레스' 머니투데이 전혜영기자 mfuture@,올해 우리 경제는 5 9 퍼센트 성장하겠지만 내년에는 세계 경제 상승세 약화와 내수 경기 둔화 등의 영향을 받아 4 3 퍼센트 로 하락할 것,0,0.7796733379364014,0.7643837332725525,4,12,5,1,False,False,True
['구조적 大卒 취업난 해결하려면 대학진학률 50%정도로 낮춰야'],그는 이어 “대학에서 가르치는 내용과 사회 및 산업계에서 요구하는 지식과의 간격도 줄일 필요가 있다”며 “앞서 설명한 20만 명의 대졸자가 눈높이를 낮춰 중소기업에 취업을 희망해도 기업이 요구하는 기능 교육이 모자라 취업이 쉽지 않은 상황”이라고 지적했다.,대학 진학률을 평균인 퍼센트 수준으로 조정하게 되면 대졸자는 35만 명 정도가 되고 대졸자 실업률은 거의 해결될 수 있다,0,0.7056381702423096,0.7283721566200256,7,81,3,1,False,False,True
['일자리 1인당 1.63개'],유효 구인배율은 구직자 1인당 기업에서 몇 건의 구인을 하는지를 나타낸다.,일손부족 상황서 자발적 퇴직자 줄어 실업률 더 떨어져 ,1,0.5689117908477783,0.4756669700145721,3,41,4,1,False,False,True
['美 3Q GDP 재고투자 제외시 2.9%↑…양호'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} [아시아경제 조유진 기자] 31일 신한금융투자는 미국 3분기 국내총생산(GDP)는 재고투자를 제외하면 2.9%의 양호한 성장세를 보였다고 분석했다.,개인소비와 고정투자 정부지출 등은 양호한 증가세를 보였으나 재고투자가 큰 폭으로 둔화되면서 성장률을 끌어내렸다,0,0.6991835236549377,0.6756154298782349,6,54,3,1,False,False,True
['부동산투기 잡혀…국회 입법후 보완'],◆ 경제 올인 주문은 선동정치의 표본＝노 대통령은 경제 올인 주문에 대해 강 한 반박 논리를 개진했다.,국회에서 법안이 변질되거나 부작용이 드러나면 보완책을 따로 강구 하겠다,0,0.5640072822570801,0.3900058269500732,4,48,5,1,False,False,True
['체감-지표경기 괴리는 경제양극화 탓'],무단전재 및 재배포 금지＞ 이정훈 (,현재 나타나고 있는 체감경기와 지표경기 간의 괴리는 우리 경제의 양극화 구조 때문,0,0.8525453209877014,0.9381152391433716,4,7,1,0,False,False,True
['경기 악화'],"6개월 전엔 ""악화됐다"" 응답 제로…엔高·車보조금 중단이 직격탄 일본 기업의 최고경영자(CEO) 4명 중 1명은 일본 경기가 악화되고 있다고 판단했다.",악화됐다,1,0.7296637296676636,0.1599987149238586,2,30,5,1,False,False,True
['정부 내수진작 통했다'],2015.8.12/뉴스1 © News1 손형주 기자 최경환 경제부총리가 12일 오전 서울 세종로 정부서울청사에서 열린 경제관계장관회의에서 모두발언하고 있다.,내수 진작을 위한 정부의 확장적 재정 정책에 힘입어 체감경기가 개선됐다,1,0.3759142160415649,0.7763624787330627,3,53,3,1,False,False,True
"['사물인터넷, 3D 프린터 기술 우리나라 뿌리산업에 접목시켜야']","그는 “글로벌 제조 경쟁력이 떨어지고 있는 한국에 3D 프린터, 무인자동차, 사물인터넷 등 미국의 제조업 시스템을 접목할 필요가 있다”며 “정보통신 기술을 우리나라 뿌리산업에 접목시키기 위해 우선적으로 뿌리산업의 현장을 점검하고 실태를 조사해 대안을 마련할 것”이라고 덧붙였다.",정보통신 기술을 우리나라 뿌리산업에 접목시키기 위해 우선적으로 뿌리산업의 현장을 점검하고 실태를 조사해 대안을 마련할 것,0,0.6401853561401367,0.4410257041454315,7,66,4,1,False,False,True
"['글쎄, 체감경기 갸우뚱']",마치 경기회복을 자신했던 올초와 같은 분위기이다.,최근의 지표경기 개선을 만족스런 수준으로 보기 어렵다,1,0.4348167777061462,0.58504319190979,3,34,6,1,True,False,False
"['통계는 통계, 체감경기 가는데마다 다를수 밖에']","노 대통령은 그러나 ""통계는 통계이고 체감경기는 가는데 마다 다를 수밖에 없다""며 ""여의도 증시에 가면 체감 경기자 좋지 않냐""고 되물었다.",통계는 통계이고 체감경기는 가는데 마다 다를 수밖에 없다,0,0.982055127620697,0.7993288636207581,6,80,0,0,True,False,False
['내년 4.6% 성장..주가 1500p까지 상승'],[이데일리 오상용기자] 내년 우리 경제가 4.6%의 성장률을 기록할 것이라는 전망이 나왔다.,내년 종합주가지수는 경기를 비롯한 전반적인 경기 회복과 주식시장의 수급기반 강화에 따른 지속적인 레벨 업 등의 요인으로 최고 1400 1500 범위까지 상승할 가능성이 있다,0,0.6856122016906738,0.7019190788269043,5,22,5,1,False,False,True
['4분기 성장예감 4% 후반 예상'],CBS경제부 정재훈기자 (대한민국 중심언론 CBS 뉴스FM98.1 / 음악FM93.9 / TV CH 162),4분기 성장률이 4 퍼센트 대 후반으로 잠재성장률 수준의 성장을 보일 것,0,0.9164719581604004,0.6905137300491333,5,34,3,1,False,False,True
['올해 4분기 수출경기 보합세일 듯'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 수출산업경기전망지수 조사…석유제품 개선·자동차 악화 예상 (서울=연합뉴스) 김영현 기자 = 국내 주요 수출업체들은 올해 4분기에도 수출경기가 회복세로 돌아서기는 어려울 것으로 내다봤다.,연말까지 미국의 정책금리 인상 중국의 경기둔화와 신흥국 경기 불안 등 수출 리스크 요인이 산재해 있다,1,0.632233202457428,0.236907497048378,5,47,3,1,False,False,True
['전반적 경기회복 기조 지속..물가안정 노력'],- “3분기에도 내수·수출 모두 증가세”[이데일리 최정희 기자] 윤증현 기획재정부 장관은 28일 현재 경제상황에 대해 “전반적인 경기회복 기조는 지속될 것”이라며 안정적인 거시경제정책을 계속 운용해나갈 것이라고 밝혔다.,전반적인 경기회복 기조는 지속될 것,0,0.8415653705596924,0.5451608896255493,5,51,3,1,False,False,True
['스테인리스 산업 고사시킬 것'],부산시의 무분별한 외자유치가 국내 스테인리스 산업을 고사시킬 수 있다는 이유에서다.,국내 스테인리스 냉연업체 고사 시 수소경제의 핵심 분야인 수소자동차 연료전지용 첨단 스테인리스강 소재 개발 등 미래 산업 경쟁력 약화 역시 불가피하다,0,0.7609076499938965,0.5010901689529419,4,82,4,1,False,False,True
"['기업 경기전망 석달째 하락, 고용은 19년만에 최저']","김윤경 기업연구실장은 ""경제협력개발기구(OECD)가 한국 성장률 전망을 하향 조정한 주요 이유로 최저임금 인상에 따른 투자·고용 위축을 지목했다""면서 ""생산성 증가 없는 인건비 증가는 기업 경쟁력 하락으로 이어지기 때문에 노동 정책 방향성을 재고해야 한다""고 말했다.",생산성 증가 없는 인건비 증가는 기업 경쟁력 하락으로 이어지기 때문에 노동 정책 방향성을 재고해야 한다,1,0.5455249547958374,0.2721608877182007,7,40,4,1,False,False,True
['현금 안써'],[증권방송오픈] 제대로된 기법전수!,미국 경제에 불확실성이 자리하고 있는 한 기업들은 보유 현금을 사업 확장에 사용하길 주저할 것,1,0.3440339565277099,0.894506573677063,2,46,5,1,False,False,True
['올해 성장률 6% 달성할 것'],윤증현 기획재정부 장관은 28일 “올해 우리나라 경제성장률이 5.8%를 넘어 6%에 이를 것”이라고 말했다.,올해 우리나라 경제성장률이 5 8 퍼센트 를 넘어 6 퍼센트 에 이를 것,0,0.8522933721542358,0.7916236519813538,5,41,2,0,False,False,True
['GDP 양호..U자형 회복 가능성도'],"조원동 경제정책국장은 ""GDP 속보치는 괜찮은 편""이라며 ""그러나 아직 잠재성장률 수준으로 올라선 것은 아니다""라고 말했다.", 성장은 견조하지만 국내총소득 증가율에 따라 체감경기는 다소 차이가 날 수 있다,0,0.726594090461731,0.720310389995575,4,60,4,1,False,False,True
"['추가 양적완화, 효과 없을 것...리스크만 증대']",[증권방송오픈] 제대로된 기법전수!,양적완화를 통해 장기적 효과를 기대할 수 없다,0,0.8010342121124268,0.6413812637329102,6,25,1,0,False,False,True
['美기업들 1조弗 비축..투자는 주저'],"무디스 투자 서비스의 스티븐 오만 수석부회장은 ""미국의 경제전망에 대한 확실성이 높아질 때까지 기업들은 보유하고 있는 현금자산을 투자하는데 주저할 것""이라면서 이같이 분석했다.",미국의 경제전망에 대한 확실성이 높아질 때까지 기업들은 보유하고 있는 현금자산을 투자하는데 주저할 것,0,0.7294414043426514,0.355289876461029,4,64,4,1,False,False,True
"['美기업 디폴트 비율, 위기 이전으로 회복']","기업 디폴트율이 낮아지는 것은 미국 경제가 점차 안정화 추세로 가고 있다는 신호다.이처럼 많은 기업들이 채무불이행 위험에서 벗어날 수 있었던 것은 미 연방준비제도이사회(FRB)의 저금리 경기부양으로 투자자들이 고수익 회사채를 구입할 수 있는 환경을 만들었기 때문이라고 WSJ는 분석했다.▶ 이데일리ON, 문자로 시세,추천,진단,상담정보 - #2200▶ 이데일리 모바일ㆍ실시간 해외지수/SMS ▶ 가장 빠른 글로벌 경제뉴스ㆍ금융정보 터미널, 이데일리 MARKETPOINT＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재&재배포 금지＞＜안방에서 만나는 가장 빠른 경제뉴스ㆍ돈이 되는 재테크정보 - 이데일리TV＞ 임일곤 (igon@)",우리는 조만간 구조조정 파동을 극복하게 될 것으로 보인다 며 ,1,0.4248374402523041,0.6325551867485046,6,97,2,0,False,False,True
